Année;Mois;Service;Gare de départ;Gare d'arrivée;Durée moyenne du trajet (min);Nombre de circulations prévues;Nombre de trains annulés;;Nombre de trains en retard au départ;Retard moyen des trains en retard au départ (min);Retard moyen de tous les trains au départ (min);;Nombre de trains en retard à l'arrivée;Retard moyen des trains en retard à l'arrivée (min);Retard moyen de tous les trains à l'arrivée (min);;% trains en retard pour causes externes (météo, obstacles, colis suspects, malveillance, mouvements sociaux, etc.);% trains en retard à cause infrastructure ferroviaire (maintenance, travaux);% trains en retard à cause gestion trafic (circulation sur ligne ferroviaire, interactions réseaux);% trains en retard à cause matériel roulant;% trains en retard à cause gestion en gare et réutilisation de matériel;% trains en retard à cause prise en compte voyageurs (affluence, gestions PSH, correspondances);Nombre trains en retard > 15min;Retard moyen trains en retard > 15min;Nombre trains en retard > 30min;Nombre trains en retard > 60min;Période;Retard pour causes externes;Retard à cause infrastructure ferroviaire;Retard à cause gestion trafic;Retard à cause matériel roulant;Retard à cause gestion en gare et réutilisation de matériel;Retard à cause prise en compte voyageurs
2016;5.0;National;TOURS;PARIS MONTPARNASSE;79.8943298969;194.0;1.0;;5.0;10.2;0.371134020619;;27.0;11.7037037037;1.93298969072;;0.0769230769231;0.423076923077;0.0769230769231;0.230769230769;0.0384615384615;0.153846153846;4.0;26.0;1.0;0.0;2016-05;7.692307692310001;42.3076923077;7.692307692310001;23.076923076899998;3.84615384615;15.3846153846
2016;5.0;National;DUNKERQUE;PARIS NORD;120.728813559;236.0;0.0;;2.0;10.0;0.14406779661;;17.0;35.0588235294;3.48305084746;;0.25;0.3125;0.0625;0.1875;0.1875;0.0;12.0;44.25;4.0;2.0;2016-05;25.0;31.25;6.25;18.75;18.75;0.0
2016;5.0;National;PARIS NORD;LILLE;68.935483871;589.0;1.0;;22.0;13.7727272727;0.79117147708;;34.0;14.6176470588;-0.584040747029;;0.147058823529;0.0294117647059;0.0882352941176;0.323529411765;0.264705882353;0.147058823529;13.0;23.7692308;3.0;0.0;2016-05;14.705882352899998;2.9411764705900003;8.823529411760001;32.352941176499996;26.470588235300003;14.705882352899998
2016;5.0;National;LILLE;PARIS NORD;63.328545781;557.0;0.0;;22.0;14.1818181818;0.964093357271;;32.0;18.1875;1.11849192101;;0.133333333333;0.2;0.0333333333333;0.366666666667;0.233333333333;0.0333333333333;16.0;25.125;3.0;0.0;2016-05;13.333333333299999;20.0;3.3333333333299997;36.666666666699996;23.3333333333;3.3333333333299997
2016;5.0;National;LYON PART DIEU;LILLE;190.605166052;271.0;0.0;;85.0;25.8;8.9926199262;;45.0;48.1777777778;7.90774907749;;0.454545454545;0.181818181818;0.0454545454545;0.113636363636;0.0909090909091;0.113636363636;42.0;50.7380952;20.0;12.0;2016-05;45.4545454545;18.1818181818;4.54545454545;11.363636363600001;9.09090909091;11.363636363600001
2016;5.0;National;RENNES;LYON PART DIEU;262.083333333;96.0;0.0;;5.0;11.0;0.90625;;16.0;55.0;9.60416666667;;0.375;0.375;0.125;0.0625;0.0625;0.0;16.0;55.0;8.0;6.0;2016-05;37.5;37.5;12.5;6.25;6.25;0.0
2016;5.0;International;PARIS LYON;GENEVE;171.272511848;211.0;0.0;;7.0;13.7142857143;0.668246445498;;15.0;20.2;1.97156398104;;;;;;;;8.0;27.125;2.0;0.0;2016-05;;;;;;
2016;5.0;International;GENEVE;PARIS LYON;170.674008811;227.0;0.0;;20.0;14.4;2.44933920705;;22.0;30.0;1.68281938326;;0.272727272727;0.363636363636;0.181818181818;0.181818181818;0.0;0.0;16.0;36.375;9.0;1.0;2016-05;27.2727272727;36.3636363636;18.1818181818;18.1818181818;0.0;0.0
2016;5.0;International;ITALIE;PARIS LYON;258.540983607;61.0;0.0;;15.0;16.4;4.72131147541;;14.0;25.0714285714;8.62295081967;;0.0714285714286;0.214285714286;0.285714285714;0.0714285714286;0.142857142857;0.214285714286;14.0;25.0714286;2.0;1.0;2016-05;7.14285714286;21.428571428599998;28.5714285714;7.14285714286;14.2857142857;21.428571428599998
2016;5.0;International;PARIS LYON;ZURICH;141.981012658;158.0;0.0;;3.0;12.3333333333;0.405063291139;;10.0;29.5;3.66455696203;;;;;;;;4.0;55.5;2.0;2.0;2016-05;;;;;;
2016;5.0;International;ZURICH;PARIS LYON;141.941358025;162.0;0.0;;21.0;17.619047619;3.03086419753;;14.0;32.7857142857;1.37654320988;;0.428571428571;0.142857142857;0.357142857143;0.0714285714286;0.0;0.0;10.0;40.9;4.0;2.0;2016-05;42.8571428571;14.2857142857;35.7142857143;7.14285714286;0.0;0.0
2016;5.0;National;PARIS NORD;ARRAS;55.698630137;292.0;0.0;;13.0;14.9230769231;0.900684931507;;15.0;13.6;-1.05479452055;;0.285714285714;0.142857142857;0.0;0.214285714286;0.285714285714;0.0714285714286;5.0;25.6;1.0;0.0;2016-05;28.5714285714;14.2857142857;0.0;21.428571428599998;28.5714285714;7.14285714286
2016;5.0;National;DOUAI;PARIS NORD;77.0203045685;197.0;0.0;;9.0;15.4444444444;0.94923857868;;19.0;24.1052631579;2.88324873096;;0.263157894737;0.263157894737;0.105263157895;0.105263157895;0.105263157895;0.157894736842;9.0;39.7777778;2.0;1.0;2016-05;26.3157894737;26.3157894737;10.5263157895;10.5263157895;10.5263157895;15.7894736842
2016;5.0;National;PARIS NORD;DUNKERQUE;125.759183673;245.0;1.0;;15.0;15.4;1.15102040816;;11.0;28.7272727273;0.94693877551;;0.333333333333;0.0;0.222222222222;0.222222222222;0.111111111111;0.111111111111;8.0;34.375;3.0;1.0;2016-05;33.333333333300004;0.0;22.2222222222;22.2222222222;11.1111111111;11.1111111111
2016;5.0;National;LYON PART DIEU;MONTPELLIER;110.837243402;341.0;0.0;;86.0;20.2558139535;6.17008797654;;87.0;40.275862069;11.1700879765;;0.43023255814;0.162790697674;0.186046511628;0.104651162791;0.0581395348837;0.0581395348837;64.0;50.25;33.0;18.0;2016-05;43.023255814;16.2790697674;18.6046511628;10.4651162791;5.81395348837;5.81395348837
2016;5.0;National;MONTPELLIER;LYON PART DIEU;110.241830065;306.0;0.0;;41.0;23.5365853659;3.58496732026;;57.0;44.4210526316;10.0424836601;;0.491228070175;0.350877192982;0.0701754385965;0.0350877192982;0.0350877192982;0.0175438596491;43.0;54.9069767;22.0;16.0;2016-05;49.122807017499994;35.0877192982;7.017543859649999;3.5087719298200004;3.5087719298200004;1.7543859649100002
2016;5.0;International;STUTTGART;PARIS EST;148.601851852;108.0;0.0;;28.0;10.3214285714;4.28703703704;;18.0;20.0555555556;3.67592592593;;0.222222222222;0.277777777778;0.444444444444;0.0555555555556;0.0;0.0;11.0;25.3636364;3.0;0.0;2016-05;22.2222222222;27.7777777778;44.4444444444;5.555555555560001;0.0;0.0
2016;5.0;National;AVIGNON TGV;PARIS LYON;164.810619469;565.0;0.0;;137.0;20.2189781022;5.8;;78.0;46.7051282051;5.3592920354;;0.532467532468;0.155844155844;0.0909090909091;0.103896103896;0.103896103896;0.012987012987;60.0;56.8333333;35.0;18.0;2016-05;53.246753246800004;15.584415584399999;9.09090909091;10.3896103896;10.3896103896;1.2987012987
2016;5.0;National;BESANCON FRANCHE COMTE TGV;PARIS LYON;129.934210526;190.0;0.0;;7.0;23.8571428571;1.22105263158;;10.0;30.1;0.278947368421;;0.5;0.2;0.1;0.2;0.0;0.0;8.0;34.375;5.0;1.0;2016-05;50.0;20.0;10.0;20.0;0.0;0.0
2016;5.0;National;CHAMBERY CHALLES LES EAUX;PARIS LYON;177.704402516;159.0;2.0;;44.0;15.5454545455;5.09433962264;;29.0;26.2068965517;4.49056603774;;0.206896551724;0.241379310345;0.241379310345;0.103448275862;0.103448275862;0.103448275862;23.0;29.5652174;8.0;2.0;2016-05;20.689655172400002;24.1379310345;24.1379310345;10.344827586200001;10.344827586200001;10.344827586200001
2016;5.0;National;PARIS LYON;MACON LOCHE;96.2066326531;196.0;0.0;;7.0;20.0;0.872448979592;;6.0;30.6666666667;0.566326530612;;0.5;0.166666666667;0.0;0.166666666667;0.166666666667;0.0;5.0;34.6;2.0;1.0;2016-05;50.0;16.6666666667;0.0;16.6666666667;16.6666666667;0.0
2016;5.0;National;MARSEILLE ST CHARLES;PARIS LYON;201.507882883;444.0;0.0;;46.0;23.2608695652;2.68918918919;;38.0;58.2894736842;4.16216216216;;0.657894736842;0.0263157894737;0.0526315789474;0.105263157895;0.157894736842;0.0;38.0;58.2894737;22.0;12.0;2016-05;65.78947368419999;2.63157894737;5.26315789474;10.5263157895;15.7894736842;0.0
2016;5.0;National;PARIS LYON;MULHOUSE VILLE;167.032142857;280.0;0.0;;6.0;17.8333333333;0.55;;15.0;31.9333333333;2.72857142857;;0.333333333333;0.266666666667;0.133333333333;0.0666666666667;0.133333333333;0.0666666666667;9.0;44.8888889;6.0;2.0;2016-05;33.333333333300004;26.6666666667;13.333333333299999;6.66666666667;13.333333333299999;6.66666666667
2016;5.0;National;MULHOUSE VILLE;PARIS LYON;168.20862069;290.0;8.0;;26.0;19.2692307692;2.55172413793;;22.0;32.0454545455;1.02068965517;;0.454545454545;0.181818181818;0.272727272727;0.0909090909091;0.0;0.0;17.0;37.8235294;8.0;3.0;2016-05;45.4545454545;18.1818181818;27.2727272727;9.09090909091;0.0;0.0
2016;5.0;National;PARIS LYON;NICE VILLE;338.649038462;208.0;2.0;;10.0;20.1;1.22115384615;;37.0;36.8918918919;9.5625;;0.621621621622;0.162162162162;0.0;0.108108108108;0.0810810810811;0.027027027027;37.0;36.8918919;13.0;4.0;2016-05;62.1621621622;16.2162162162;0.0;10.810810810800001;8.10810810811;2.7027027027000003
2016;5.0;National;NICE VILLE;PARIS LYON;342.857487923;207.0;3.0;;12.0;9.91666666667;1.02898550725;;31.0;57.2580645161;7.85024154589;;0.633333333333;0.133333333333;0.1;0.0666666666667;0.0333333333333;0.0333333333333;31.0;57.2580645;21.0;11.0;2016-05;63.333333333300004;13.333333333299999;10.0;6.66666666667;3.3333333333299997;3.3333333333299997
2016;5.0;National;PARIS LYON;TOULON;235.203773585;265.0;0.0;;13.0;17.3076923077;1.07924528302;;36.0;49.0277777778;7.36981132075;;0.75;0.111111111111;0.0555555555556;0.0277777777778;0.0277777777778;0.0277777777778;36.0;49.0277778;17.0;6.0;2016-05;75.0;11.1111111111;5.555555555560001;2.7777777777800003;2.7777777777800003;2.7777777777800003
2016;5.0;National;PARIS LYON;VALENCE ALIXAN TGV;131.196750903;277.0;0.0;;26.0;20.2307692308;2.00722021661;;37.0;36.7027027027;5.36462093863;;0.432432432432;0.135135135135;0.0540540540541;0.27027027027;0.0810810810811;0.027027027027;25.0;48.2;12.0;5.0;2016-05;43.243243243200006;13.5135135135;5.40540540541;27.027027027;8.10810810811;2.7027027027000003
2016;5.0;National;PARIS MONTPARNASSE;BORDEAUX ST JEAN;210.196819085;503.0;1.0;;29.0;27.4482758621;1.75944333996;;71.0;48.7605633803;10.7773359841;;0.140845070423;0.535211267606;0.12676056338;0.0704225352113;0.0704225352113;0.056338028169;71.0;48.7605634;30.0;14.0;2016-05;14.084507042300002;53.521126760600005;12.676056338;7.04225352113;7.04225352113;5.6338028169
2016;5.0;National;PARIS NORD;DOUAI;72.807106599;197.0;1.0;;8.0;17.125;0.903553299492;;16.0;29.8125;3.10659898477;;0.538461538462;0.0769230769231;0.0769230769231;0.230769230769;0.0769230769231;0.0;8.0;51.0;5.0;2.0;2016-05;53.8461538462;7.692307692310001;7.692307692310001;23.076923076899998;7.692307692310001;0.0
2016;5.0;National;LILLE;LYON PART DIEU;192.552325581;258.0;1.0;;37.0;15.3513513514;2.72480620155;;31.0;31.0322580645;4.51162790698;;0.193548387097;0.161290322581;0.322580645161;0.193548387097;0.129032258065;0.0;25.0;35.56;9.0;3.0;2016-05;19.3548387097;16.1290322581;32.2580645161;19.3548387097;12.903225806499998;0.0
2016;5.0;National;MARSEILLE ST CHARLES;LYON PART DIEU;103.871455577;529.0;0.0;;56.0;27.2857142857;3.27599243856;;69.0;43.3768115942;7.34971644612;;0.382352941176;0.220588235294;0.0735294117647;0.102941176471;0.191176470588;0.0294117647059;55.0;51.1818182;23.0;14.0;2016-05;38.2352941176;22.0588235294;7.35294117647;10.2941176471;19.1176470588;2.9411764705900003
2016;5.0;National;LILLE;MARSEILLE ST CHARLES;303.171794872;195.0;0.0;;22.0;13.4545454545;1.9641025641;;39.0;42.7692307692;9.6358974359;;0.307692307692;0.205128205128;0.205128205128;0.153846153846;0.0769230769231;0.0512820512821;39.0;42.7692308;16.0;6.0;2016-05;30.7692307692;20.5128205128;20.5128205128;15.3846153846;7.692307692310001;5.128205128209999
2016;5.0;National;LYON PART DIEU;RENNES;262.452941176;85.0;0.0;;36.0;18.0833333333;8.51764705882;;14.0;43.8571428571;8.74117647059;;0.571428571429;0.285714285714;0.0;0.0714285714286;0.0714285714286;0.0;14.0;43.8571429;6.0;3.0;2016-05;57.142857142900006;28.5714285714;0.0;7.14285714286;7.14285714286;0.0
2016;5.0;National;NANTES;STRASBOURG;331.823529412;51.0;0.0;;1.0;9.0;0.529411764706;;6.0;50.1666666667;6.03921568627;;0.4;0.2;0.0;0.4;0.0;0.0;6.0;50.1666667;5.0;1.0;2016-05;40.0;20.0;0.0;40.0;0.0;0.0
2016;5.0;International;FRANCFORT;PARIS EST;101.833333333;78.0;0.0;;35.0;16.0571428571;8.02564102564;;13.0;31.8461538462;6.37179487179;;0.153846153846;0.0769230769231;0.769230769231;0.0;0.0;0.0;9.0;40.3333333;1.0;1.0;2016-05;15.3846153846;7.692307692310001;76.9230769231;0.0;0.0;0.0
2016;5.0;International;PARIS EST;STUTTGART;145.87962963;108.0;0.0;;2.0;11.5;0.305555555556;;10.0;24.7;3.38888888889;;;;;;;;6.0;32.5;1.0;1.0;2016-05;;;;;;
2016;5.0;International;PARIS LYON;ITALIE;261.333333333;84.0;0.0;;5.0;32.2;2.13095238095;;18.0;41.9444444444;11.3214285714;;0.0555555555556;0.444444444444;0.0555555555556;0.222222222222;0.111111111111;0.111111111111;18.0;41.9444444;9.0;3.0;2016-05;5.555555555560001;44.4444444444;5.555555555560001;22.2222222222;11.1111111111;11.1111111111
2016;5.0;International;PARIS LYON;LAUSANNE;177.947368421;114.0;0.0;;1.0;14.0;0.333333333333;;14.0;44.0;7.24561403509;;;;;;;;7.0;74.4285714;3.0;2.0;2016-05;;;;;;
2016;5.0;National;PARIS EST;METZ;85.2256493506;308.0;0.0;;12.0;14.1666666667;0.756493506494;;17.0;17.4705882353;0.967532467532;;0.117647058824;0.117647058824;0.235294117647;0.352941176471;0.176470588235;0.0;7.0;29.7142857;3.0;0.0;2016-05;11.764705882400001;11.764705882400001;23.5294117647;35.294117647099995;17.6470588235;0.0
2016;5.0;National;PARIS EST;REIMS;47.2816901408;213.0;0.0;;2.0;9.0;0.234741784038;;11.0;9.90909090909;0.638497652582;;0.0909090909091;0.545454545455;0.0909090909091;0.181818181818;0.0909090909091;0.0;1.0;27.0;0.0;0.0;2016-05;9.09090909091;54.54545454550001;9.09090909091;18.1818181818;9.09090909091;0.0
2016;5.0;National;PARIS EST;STRASBOURG;141.509111617;439.0;0.0;;8.0;16.375;0.469248291572;;26.0;30.4615384615;2.12528473804;;0.44;0.24;0.08;0.08;0.12;0.04;18.0;38.2777778;7.0;3.0;2016-05;44.0;24.0;8.0;8.0;12.0;4.0
2016;5.0;National;STRASBOURG;PARIS EST;143.141630901;466.0;0.0;;49.0;12.8571428571;2.11158798283;;39.0;20.7435897436;2.01931330472;;0.179487179487;0.333333333333;0.230769230769;0.128205128205;0.128205128205;0.0;20.0;28.45;5.0;1.0;2016-05;17.9487179487;33.333333333300004;23.076923076899998;12.8205128205;12.8205128205;0.0
2016;5.0;National;PARIS LYON;LYON PART DIEU;120.096801347;594.0;0.0;;15.0;13.0;0.447811447811;;22.0;38.2727272727;1.38383838384;;0.545454545455;0.318181818182;0.0454545454545;0.0454545454545;0.0454545454545;0.0;18.0;43.8333333;6.0;1.0;2016-05;54.54545454550001;31.818181818199996;4.54545454545;4.54545454545;4.54545454545;0.0
2016;5.0;National;PARIS LYON;MARSEILLE ST CHARLES;203.984234234;444.0;0.0;;20.0;16.15;0.885135135135;;38.0;49.8157894737;5.17792792793;;0.648648648649;0.162162162162;0.0540540540541;0.0810810810811;0.0540540540541;0.0;38.0;49.8157895;13.0;9.0;2016-05;64.8648648649;16.2162162162;5.40540540541;8.10810810811;5.40540540541;0.0
2016;5.0;National;LE MANS;PARIS MONTPARNASSE;62.6618303571;448.0;0.0;;76.0;23.8421052632;4.95982142857;;64.0;27.8125;3.94196428571;;0.295081967213;0.508196721311;0.0327868852459;0.0819672131148;0.0491803278689;0.0327868852459;24.0;58.625;17.0;9.0;2016-05;29.5081967213;50.8196721311;3.2786885245899997;8.19672131148;4.9180327868900005;3.2786885245899997
2016;5.0;National;PARIS MONTPARNASSE;NANTES;138.403846154;520.0;0.0;;28.0;14.7142857143;0.946153846154;;25.0;30.84;2.35769230769;;0.4;0.36;0.04;0.04;0.16;0.0;18.0;37.8333333;5.0;3.0;2016-05;40.0;36.0;4.0;4.0;16.0;0.0
2016;5.0;National;PARIS MONTPARNASSE;POITIERS;106.226269316;453.0;0.0;;17.0;28.2352941176;1.24944812362;;28.0;49.0714285714;2.43046357616;;0.142857142857;0.357142857143;0.285714285714;0.142857142857;0.0357142857143;0.0357142857143;20.0;63.8;13.0;6.0;2016-05;14.2857142857;35.7142857143;28.5714285714;14.2857142857;3.57142857143;3.57142857143
2016;5.0;National;POITIERS;PARIS MONTPARNASSE;109.484513274;452.0;2.0;;131.0;23.8320610687;7.93805309735;;56.0;63.375;7.57300884956;;0.163265306122;0.448979591837;0.204081632653;0.102040816327;0.0816326530612;0.0;45.0;75.8666667;26.0;17.0;2016-05;16.3265306122;44.897959183699996;20.4081632653;10.2040816327;8.16326530612;0.0
2016;5.0;National;PARIS MONTPARNASSE;QUIMPER;267.319371728;191.0;1.0;;12.0;22.75;1.57591623037;;22.0;47.6818181818;5.90052356021;;0.45;0.4;0.0;0.1;0.05;0.0;22.0;47.6818182;13.0;6.0;2016-05;45.0;40.0;0.0;10.0;5.0;0.0
2016;5.0;National;PARIS MONTPARNASSE;RENNES;133.161016949;531.0;0.0;;33.0;20.696969697;1.41242937853;;43.0;37.3023255814;3.54802259887;;0.425;0.325;0.0;0.075;0.175;0.0;27.0;51.7777778;17.0;7.0;2016-05;42.5;32.5;0.0;7.5;17.5;0.0
2016;5.0;National;RENNES;PARIS MONTPARNASSE;139.344322344;546.0;0.0;;49.0;23.4897959184;2.35714285714;;40.0;46.1;3.28937728938;;0.459459459459;0.27027027027;0.027027027027;0.135135135135;0.0810810810811;0.027027027027;32.0;54.4375;21.0;9.0;2016-05;45.9459459459;27.027027027;2.7027027027000003;13.5135135135;8.10810810811;2.7027027027000003
2016;5.0;National;PARIS MONTPARNASSE;ST PIERRE DES CORPS;64.8094660194;412.0;0.0;;16.0;42.875;1.84466019417;;36.0;28.3611111111;1.86893203883;;0.111111111111;0.416666666667;0.194444444444;0.0833333333333;0.166666666667;0.0277777777778;9.0;88.0;8.0;5.0;2016-05;11.1111111111;41.666666666699996;19.4444444444;8.33333333333;16.6666666667;2.7777777777800003
2016;5.0;National;PARIS MONTPARNASSE;TOURS;76.9764705882;170.0;0.0;;8.0;50.25;2.49411764706;;19.0;29.2631578947;3.77058823529;;0.157894736842;0.210526315789;0.263157894737;0.157894736842;0.210526315789;0.0;5.0;89.4;3.0;2.0;2016-05;15.7894736842;21.052631578899998;26.3157894737;15.7894736842;21.052631578899998;0.0
2016;5.0;National;VANNES;PARIS MONTPARNASSE;206.542410714;224.0;0.0;;10.0;51.9;2.44196428571;;18.0;51.0555555556;4.14732142857;;0.764705882353;0.117647058824;0.0;0.0588235294118;0.0588235294118;0.0;18.0;51.0555556;12.0;3.0;2016-05;76.4705882353;11.764705882400001;0.0;5.882352941180001;5.882352941180001;0.0
2016;5.0;National;ARRAS;PARIS NORD;51.3067092652;313.0;0.0;;18.0;25.2222222222;2.06389776358;;32.0;24.4375;3.0;;0.193548387097;0.290322580645;0.0645161290323;0.193548387097;0.129032258065;0.129032258065;15.0;40.2666667;4.0;2.0;2016-05;19.3548387097;29.0322580645;6.45161290323;19.3548387097;12.903225806499998;12.903225806499998
2016;5.0;National;LYON PART DIEU;MARSEILLE ST CHARLES;105.89266055;545.0;0.0;;133.0;22.1353383459;6.33211009174;;111.0;42.1171171171;9.33577981651;;0.387387387387;0.18018018018;0.171171171171;0.126126126126;0.108108108108;0.027027027027;89.0;49.4044944;43.0;21.0;2016-05;38.7387387387;18.018018018;17.1171171171;12.6126126126;10.810810810800001;2.7027027027000003
2016;5.0;National;MARSEILLE ST CHARLES;LILLE;302.971563981;211.0;0.0;;21.0;21.0;2.42654028436;;38.0;45.2105263158;8.02369668246;;0.459459459459;0.162162162162;0.0540540540541;0.108108108108;0.108108108108;0.108108108108;38.0;45.2105263;16.0;9.0;2016-05;45.9459459459;16.2162162162;5.40540540541;10.810810810800001;10.810810810800001;10.810810810800001
2016;5.0;International;PARIS EST;FRANCFORT;100.217687075;147.0;0.0;;4.0;27.75;1.08163265306;;10.0;24.7;1.87755102041;;0.0;0.0;0.5;0.0;0.5;0.0;7.0;29.5714286;2.0;0.0;2016-05;0.0;0.0;50.0;0.0;50.0;0.0
2016;5.0;International;LAUSANNE;PARIS LYON;180.639344262;122.0;0.0;;6.0;12.0;1.18032786885;;6.0;32.1666666667;0.401639344262;;0.2;0.4;0.4;0.0;0.0;0.0;6.0;32.1666667;3.0;0.0;2016-05;20.0;40.0;40.0;0.0;0.0;0.0
2016;5.0;National;BELLEGARDE (AIN);PARIS LYON;162.555066079;227.0;0.0;;30.0;14.3;2.98237885463;;22.0;30.0;1.68281938326;;0.272727272727;0.363636363636;0.181818181818;0.181818181818;0.0;0.0;16.0;36.375;9.0;1.0;2016-05;27.2727272727;36.3636363636;18.1818181818;18.1818181818;0.0;0.0
2016;5.0;National;PARIS LYON;BESANCON FRANCHE COMTE TGV;128.278409091;176.0;0.0;;9.0;27.7777777778;1.55113636364;;11.0;29.1818181818;3.07386363636;;0.454545454545;0.0909090909091;0.0;0.181818181818;0.181818181818;0.0909090909091;9.0;32.7777778;4.0;1.0;2016-05;45.4545454545;9.09090909091;0.0;18.1818181818;18.1818181818;9.09090909091
2016;5.0;National;GRENOBLE;PARIS LYON;182.36199095;221.0;0.0;;11.0;16.0;0.986425339367;;13.0;26.5384615385;0.190045248869;;0.461538461538;0.384615384615;0.153846153846;0.0;0.0;0.0;12.0;27.5;6.0;0.0;2016-05;46.153846153799996;38.4615384615;15.3846153846;0.0;0.0;0.0
2016;5.0;National;LE CREUSOT MONTCEAU MONTCHANIN;PARIS LYON;81.1052631579;209.0;0.0;;58.0;11.2413793103;4.44976076555;;29.0;12.6206896552;0.832535885167;;0.178571428571;0.464285714286;0.285714285714;0.0;0.0357142857143;0.0357142857143;6.0;27.1666667;2.0;0.0;2016-05;17.8571428571;46.4285714286;28.5714285714;0.0;3.57142857143;3.57142857143
2016;5.0;National;PARIS LYON;NIMES;176.36525974;308.0;0.0;;23.0;18.5217391304;1.5;;51.0;42.6274509804;8.0974025974;;0.627450980392;0.117647058824;0.0392156862745;0.117647058824;0.078431372549;0.0196078431373;39.0;51.8717949;20.0;10.0;2016-05;62.745098039199995;11.764705882400001;3.9215686274499997;11.764705882400001;7.843137254899999;1.96078431373
2016;5.0;National;PARIS LYON;PERPIGNAN;312.344632768;177.0;0.0;;17.0;14.6470588235;1.55367231638;;32.0;62.0625;12.1581920904;;0.58064516129;0.225806451613;0.0322580645161;0.0967741935484;0.0322580645161;0.0322580645161;32.0;62.0625;18.0;10.0;2016-05;58.064516129;22.5806451613;3.22580645161;9.67741935484;3.22580645161;3.22580645161
2016;5.0;National;PARIS LYON;SAINT ETIENNE CHATEAUCREUX;169.135869565;92.0;0.0;;2.0;29.0;0.771739130435;;9.0;25.7777777778;4.77173913043;;0.333333333333;0.222222222222;0.111111111111;0.0;0.333333333333;0.0;8.0;27.375;3.0;0.0;2016-05;33.333333333300004;22.2222222222;11.1111111111;0.0;33.333333333300004;0.0
2016;5.0;National;PARIS MONTPARNASSE;ANGERS SAINT LAUD;100.535971223;417.0;0.0;;18.0;21.5555555556;1.09352517986;;17.0;39.7058823529;2.31654676259;;0.470588235294;0.294117647059;0.0;0.0;0.235294117647;0.0;12.0;51.0;5.0;4.0;2016-05;47.0588235294;29.4117647059;0.0;0.0;23.5294117647;0.0
2016;5.0;National;ANGOULEME;PARIS MONTPARNASSE;160.586261981;313.0;0.0;;105.0;14.9619047619;6.15335463259;;46.0;53.5217391304;7.90734824281;;0.15;0.525;0.175;0.075;0.075;0.0;38.0;62.1842105;21.0;11.0;2016-05;15.0;52.5;17.5;7.5;7.5;0.0
2016;5.0;National;BORDEAUX ST JEAN;PARIS MONTPARNASSE;214.373857404;547.0;1.0;;189.0;17.2380952381;6.67276051188;;118.0;55.5084745763;13.7330895795;;0.247311827957;0.440860215054;0.150537634409;0.0430107526882;0.0967741935484;0.0215053763441;117.0;55.7350427;55.0;27.0;2016-05;24.7311827957;44.086021505400005;15.053763440900001;4.30107526882;9.67741935484;2.15053763441
2016;5.0;National;QUIMPER;PARIS MONTPARNASSE;280.569651741;201.0;1.0;;3.0;16.0;0.308457711443;;15.0;52.3333333333;3.90547263682;;0.785714285714;0.0714285714286;0.0;0.0714285714286;0.0714285714286;0.0;15.0;52.3333333;9.0;3.0;2016-05;78.5714285714;7.14285714286;0.0;7.14285714286;7.14285714286;0.0
2016;5.0;National;ST MALO;PARIS MONTPARNASSE;197.545454545;99.0;0.0;;2.0;12.0;0.292929292929;;2.0;94.5;2.13131313131;;0.5;0.0;0.5;0.0;0.0;0.0;2.0;94.5;2.0;2.0;2016-05;50.0;0.0;50.0;0.0;0.0;0.0
2016;5.0;National;ST PIERRE DES CORPS;PARIS MONTPARNASSE;68.1186440678;413.0;0.0;;66.0;25.5454545455;4.80629539952;;74.0;27.3783783784;4.94673123487;;0.0857142857143;0.485714285714;0.142857142857;0.128571428571;0.0571428571429;0.1;33.0;50.5454545;17.0;9.0;2016-05;8.57142857143;48.5714285714;14.2857142857;12.857142857100001;5.71428571429;10.0
2016;5.0;National;STRASBOURG;NANTES;341.538461538;52.0;0.0;;3.0;14.0;1.61538461538;;4.0;43.75;3.90384615385;;0.333333333333;0.0;0.333333333333;0.0;0.0;0.333333333333;4.0;43.75;2.0;1.0;2016-05;33.333333333300004;0.0;33.333333333300004;0.0;0.0;33.333333333300004
2016;6.0;National;METZ;PARIS EST;86.0;240.0;43.0;;30.0;18.1;2.7875;;41.0;17.6829268293;3.0;;0.146341463415;0.341463414634;0.414634146341;0.0731707317073;0.0243902439024;0.0;14.0;33.2857143;6.0;1.0;2016-06;14.634146341500001;34.1463414634;41.4634146341;7.31707317073;2.43902439024;0.0
2016;6.0;National;PARIS EST;NANCY;94.9430894309;246.0;36.0;;14.0;26.9285714286;1.71138211382;;16.0;35.75;2.34552845528;;0.533333333333;0.133333333333;0.0;0.0666666666667;0.133333333333;0.133333333333;13.0;41.3076923;7.0;2.0;2016-06;53.333333333300004;13.333333333299999;0.0;6.66666666667;13.333333333299999;13.333333333299999
2016;6.0;National;PARIS LYON;AIX EN PROVENCE TGV;183.238461538;390.0;71.0;;53.0;19.7169811321;2.9;;43.0;53.6511627907;7.62820512821;;0.47619047619;0.333333333333;0.047619047619;0.0238095238095;0.119047619048;0.0;41.0;55.6341463;23.0;10.0;2016-06;47.619047619;33.333333333300004;4.7619047619;2.38095238095;11.9047619048;0.0
